id,orig_id,variante,pregunta,model,status,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens,thinking_tokens,text_tokens,thinking_chars,text_chars,time_s,stop_reason,error
168,34,3,Necesito saber cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5-5,ok,98,0,0,788,128,660,268,1342,9.6262,end_turn,
169,34,4,Quiero saber cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5-5,ok,98,0,0,970,282,688,329,1384,8.7619,end_turn,
170,34,5,¿Sabrías decirme qué número de episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25?,claude-opus-5-5,ok,103,0,0,735,171,564,381,1163,7.4568,end_turn,
171,35,1,¿Me puedes decir cuántos movimientos ha habido en Neurología?,claude-opus-5-5,ok,81,0,0,508,136,372,250,863,5.7041,end_turn,
172,35,2,Dime cuántos movimientos ha habido en Neurología,claude-opus-5-5,ok,74,0,0,355,78,277,227,650,4.497,end_turn,
173,35,3,Necesito saber cuántos movimientos ha habido en Neurología,claude-opus-5-5,ok,77,0,0,601,102,499,264,1173,7.0645,end_turn,
174,35,4,Quiero saber cuántos movimientos ha habido en Neurología,claude-opus-5-5,ok,77,0,0,550,139,411,307,972,6.0395,end_turn,
175,35,5,¿Sabrías decirme qué número de movimientos ha habido en Neurología?,claude-opus-5-5,ok,82,0,0,480,128,352,304,846,5.7785,end_turn,
1,1,1,¿Me puedes decir cuantas prescripciones hay registradas en total?,claude-opus-5,ok,78,0,0,307,91,216,212,538,5.2896,end_turn,
2,1,2,Dime cuantas prescripciones hay registradas en total,claude-opus-5,ok,71,0,0,342,89,253,0,607,6.2544,end_turn,
3,1,3,Necesito saber cuantas prescripciones existen registradas en total,claude-opus-5,ok,74,0,0,452,107,345,256,806,7.4333,end_turn,
4,1,4,Quiero saber cuantas prescripciones hay documentadas en total,claude-opus-5,ok,75,0,0,415,85,330,206,784,7.7528,end_turn,
5,1,5,¿Sabrías decirme qué número de prescripciones hay registradas en total?,claude-opus-5,ok,79,0,0,408,74,334,207,861,7.6873,end_turn,
6,2,1,¿Me puedes decir cuantos pctes con prescripciones hay?,claude-opus-5,ok,77,0,0,408,109,299,192,700,5.6132,end_turn,
7,2,2,Dime cuantos pacientes con prescripciones hay,claude-opus-5,ok,71,0,0,469,89,380,156,840,7.8865,end_turn,
8,2,3,Necesito saber cuantos pctes con prescripciones existen,claude-opus-5,ok,73,0,0,758,171,587,293,1225,9.0389,end_turn,
9,2,4,Quiero saber cuantos pctes con prescripciones hay,claude-opus-5,ok,73,0,0,559,180,379,347,840,8.4451,end_turn,
10,2,5,¿Sabrías decirme qué número de pctes con prescripciones hay?,claude-opus-5,ok,78,0,0,565,100,465,241,1064,8.9924,end_turn,
11,3,1,"¿Me puedes decir cuántos diagnósticos de anatomía patológica hay en total, contando todas las muestras?",claude-opus-5,ok,93,0,0,430,88,342,274,861,6.9263,end_turn,
12,3,2,"Dime cuántos diagnósticos de anatomía patológica hay en total, contando todas las muestras",claude-opus-5,ok,86,0,0,376,76,300,164,736,6.4406,end_turn,
13,3,3,"Necesito saber cuántos diagnósticos de anatomía patológica existen en total, contando todas las muestras",claude-opus-5,ok,89,0,0,567,144,423,312,1049,11.5934,end_turn,
14,3,4,"Quiero saber cuántos diagnósticos de anatomía patológica hay en total, contando todas las muestras",claude-opus-5,ok,89,0,0,500,103,397,214,976,9.5462,end_turn,
15,3,5,"¿Sabrías decirme qué número de diagnósticos de anatomía patológica hay en total, contando todas las muestras?",claude-opus-5,ok,94,0,0,365,110,255,237,664,6.3227,end_turn,
16,4,1,¿Me puedes decir cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica?,claude-opus-5,ok,95,0,0,763,119,644,274,1409,11.4456,end_turn,
17,4,2,Dime cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica,claude-opus-5,ok,88,0,0,695,158,537,258,1180,11.4572,end_turn,
18,4,3,Necesito saber cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica,claude-opus-5,ok,91,0,0,1367,264,1103,304,2320,16.9819,end_turn,
19,4,4,Quiero saber cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica,claude-opus-5,ok,91,0,0,881,196,685,352,1414,12.5066,end_turn,
20,4,5,¿Sabrías decirme qué número de episodios distintos tienen al menos un diagnóstico de Anatomía Patológica?,claude-opus-5,ok,96,0,0,737,111,626,242,1383,12.1776,end_turn,
21,5,1,"¿Me puedes decir me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas hay en cada uno?",claude-opus-5,ok,100,0,0,615,190,425,323,1024,11.068,end_turn,
22,5,2,"Dime me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas hay en cada uno",claude-opus-5,ok,93,0,0,665,225,440,256,1092,10.9437,end_turn,
23,5,3,"Necesito saber me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas existen en cada uno",claude-opus-5,ok,96,0,0,954,298,656,276,1430,12.5308,end_turn,
24,5,4,"Quiero saber me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas hay en cada uno",claude-opus-5,ok,96,0,0,776,234,542,279,1189,11.2742,end_turn,
25,5,5,"¿Sabrías decirme me desglosas las prescripciones según el ámbito donde se generaron, para ver qué número de hay en cada uno?",claude-opus-5,ok,101,0,0,1020,337,683,254,1606,13.8396,end_turn,
26,6,1,¿Me puedes decir cuántos pacientes distintos han pasado por la UCI?,claude-opus-5,ok,82,0,0,593,111,482,244,1121,9.4268,end_turn,
27,6,2,Dime cuántos pacientes distintos han pasado por la UCI,claude-opus-5,ok,75,0,0,491,81,410,193,928,6.79,end_turn,
28,6,3,Necesito saber cuántos pacientes distintos han pasado por la UCI,claude-opus-5,ok,78,0,0,932,174,758,346,1683,14.5579,end_turn,
29,6,4,Quiero saber cuántos pacientes distintos han pasado por la UCI,claude-opus-5,ok,78,0,0,747,169,578,231,1221,9.4264,end_turn,
30,6,5,¿Sabrías decirme qué número de pacientes distintos han pasado por la UCI?,claude-opus-5,ok,83,0,0,717,208,509,296,1173,12.0749,end_turn,
31,7,1,¿Me puedes decir cuantas cirugias se han empezao desde el 6 de agosto de 2024?,claude-opus-5,ok,89,0,0,476,102,374,229,894,8.1539,end_turn,
32,7,2,Dime cuantas cirugias se han empezao desde el 6 de agosto de 2024,claude-opus-5,ok,82,0,0,475,135,340,308,817,8.9975,end_turn,
33,7,3,Necesito saber cuantas cirugias se han empezao desde el 6 de agosto de 2024,claude-opus-5,ok,85,0,0,420,100,320,236,725,7.4613,end_turn,
34,7,4,Quiero saber cuantas cirugias se han empezao desde el 6 de agosto de 2024,claude-opus-5,ok,85,0,0,543,107,436,248,983,9.4149,end_turn,
35,7,5,¿Sabrías decirme qué número de cirugias se han empezao desde el 6 de agosto de 2024?,claude-opus-5,ok,90,0,0,554,146,408,305,1021,8.8742,end_turn,
36,8,1,¿Me puedes decir cuantas cirugias han entrado a quirofano? es pa la profilaxis?,claude-opus-5,ok,89,0,0,700,217,483,283,1095,12.0463,end_turn,
37,8,2,Dime cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5,ok,82,0,0,759,170,589,290,1287,9.8333,end_turn,
38,8,3,Necesito saber cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5,ok,85,0,0,737,185,552,280,1230,11.6747,end_turn,
39,8,4,Quiero saber cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5,ok,85,0,0,795,217,578,294,1258,12.7995,end_turn,
40,8,5,¿Sabrías decirme qué número de cirugias han entrado a quirofano? es pa la profilaxis?,claude-opus-5,ok,90,0,0,630,183,447,330,1061,9.1131,end_turn,
41,9,1,¿Me puedes decir cuantos pctes nacidos del 75 en adelante tenemos?,claude-opus-5,ok,85,0,0,542,156,386,233,822,7.2699,end_turn,
42,9,2,Dime cuantos pacientes nacidos del 75 en adelante tenemos,claude-opus-5,ok,79,0,0,434,118,316,253,660,8.0901,end_turn,
43,9,3,Necesito saber cuantos pctes nacidos del 75 en adelante hay,claude-opus-5,ok,79,0,0,433,102,331,202,657,7.6998,end_turn,
44,9,4,Quiero saber cuantos pctes nacidos del 75 en adelante tenemos,claude-opus-5,ok,81,0,0,724,126,598,219,1189,10.9602,end_turn,
45,9,5,¿Sabrías decirme qué número de pctes nacidos del 75 en adelante tenemos?,claude-opus-5,ok,86,0,0,434,158,276,304,573,8.2205,end_turn,
46,10,1,¿Me puedes decir cuantos pctes nacidos a partir del 19/01/1975 tenemos?,claude-opus-5,ok,89,0,0,630,103,527,259,1122,11.8076,end_turn,
47,10,2,Dime cuantos pacientes nacidos a partir del 19/01/1975 tenemos,claude-opus-5,ok,83,0,0,411,113,298,244,634,7.6804,end_turn,
48,10,3,Necesito saber cuantos pctes nacidos a partir del 19/01/1975 hay,claude-opus-5,ok,83,0,0,532,120,412,202,865,9.3233,end_turn,
49,10,4,Quiero saber cuantos pctes nacidos a partir del 19/01/1975 tenemos,claude-opus-5,ok,85,0,0,869,348,521,310,1082,14.0299,end_turn,
50,10,5,¿Sabrías decirme qué número de pctes nacidos a partir del 19/01/1975 tenemos?,claude-opus-5,ok,90,0,0,709,172,537,311,1149,12.7034,end_turn,
51,11,1,¿Me puedes decir cuantos antibiogramas tenemos con vancomicina?,claude-opus-5,ok,82,0,0,492,131,361,208,825,7.9314,end_turn,
52,11,2,Dime cuantos antibiogramas tenemos con vancomicina,claude-opus-5,ok,75,0,0,502,103,399,196,870,7.7833,end_turn,
53,11,3,Necesito saber cuantos antibiogramas hay con vancomicina,claude-opus-5,ok,76,0,0,724,171,553,269,1191,12.0401,end_turn,
54,11,4,Quiero saber cuantos antibiogramas tenemos con vancomicina,claude-opus-5,ok,78,0,0,731,157,574,371,1155,10.3369,end_turn,
55,11,5,¿Sabrías decirme qué número de antibiogramas tenemos con vancomicina?,claude-opus-5,ok,83,0,0,554,130,424,243,1017,8.5787,end_turn,
56,12,1,¿Me puedes decir cuantos pctes nacidos desde el 19/01/1975 hay por sexo?,claude-opus-5,ok,90,0,0,463,104,359,211,711,7.2675,end_turn,
57,12,2,Dime cuantos pacientes nacidos desde el 19/01/1975 hay por sexo,claude-opus-5,ok,84,0,0,459,107,352,234,734,7.7382,end_turn,
58,12,3,Necesito saber cuantos pctes nacidos desde el 19/01/1975 existen por sexo,claude-opus-5,ok,86,0,0,696,146,550,283,1080,9.9336,end_turn,
59,12,4,Quiero saber cuantos pctes nacidos desde el 19/01/1975 hay por sexo,claude-opus-5,ok,86,0,0,658,139,519,275,1046,9.8242,end_turn,
60,12,5,¿Sabrías decirme qué número de pctes nacidos desde el 19/01/1975 hay por sexo?,claude-opus-5,ok,91,0,0,564,119,445,158,937,7.7803,end_turn,
61,13,1,"¿Me puedes decir qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.?",claude-opus-5,ok,117,0,0,1055,215,840,351,1901,17.8188,end_turn,
62,13,2,"Dime qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.",claude-opus-5,ok,110,0,0,913,186,727,369,1701,14.7434,end_turn,
63,13,3,"Necesito saber qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.",claude-opus-5,ok,113,0,0,1249,294,955,325,2149,20.1711,end_turn,
64,13,4,"Quiero saber qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.",claude-opus-5,ok,113,0,0,1248,240,1008,316,2248,20.1762,end_turn,
65,13,5,"¿Sabrías decirme qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.?",claude-opus-5,ok,118,0,0,1118,202,916,289,2176,18.5759,end_turn,
66,14,1,¿Me puedes decir necesito los antibiogramas q tienen vancomicina?,claude-opus-5,ok,81,0,0,977,200,777,280,1643,12.6124,end_turn,
67,14,2,Dime necesito los antibiogramas q tienen vancomicina,claude-opus-5,ok,74,0,0,873,247,626,358,1260,14.7676,end_turn,
68,14,3,Necesito saber necesito los antibiogramas q tienen vancomicina,claude-opus-5,ok,77,0,0,1331,371,960,572,2030,18.334,end_turn,
69,14,4,Quiero saber necesito los antibiogramas q tienen vancomicina,claude-opus-5,ok,77,0,0,1364,586,778,816,1533,16.692,end_turn,
70,14,5,¿Sabrías decirme necesito los antibiogramas q tienen vancomicina?,claude-opus-5,ok,82,0,0,999,241,758,288,1677,16.6892,end_turn,
71,15,1,¿Me puedes decir cuántos episodios tenemos ya clasificados en grupos relacionados por el diagnóstico?,claude-opus-5,ok,95,0,0,557,140,417,267,991,10.3873,end_turn,
72,15,2,Dime cuántos episodios tenemos ya clasificados en grupos relacionados por el diagnóstico,claude-opus-5,ok,88,0,0,595,148,447,282,1046,11.5715,end_turn,
73,15,3,Necesito saber cuántos episodios hay ya clasificados en grupos relacionados por el diagnóstico,claude-opus-5,ok,89,0,0,1063,407,656,568,1467,14.2104,end_turn,
74,15,4,Quiero saber cuántos episodios tenemos ya clasificados en grupos relacionados por el diagnóstico,claude-opus-5,ok,91,0,0,829,219,610,290,1351,12.5891,end_turn,
75,15,5,¿Sabrías decirme qué número de episodios tenemos ya clasificados en grupos relacionados por el diagnóstico?,claude-opus-5,ok,96,0,0,658,211,447,278,1070,11.0419,end_turn,
76,16,1,¿Me puedes decir cuántos pacientes distintos tenemos con un DRG asignado?,claude-opus-5,ok,85,0,0,593,106,487,285,1057,10.0363,end_turn,
77,16,2,Dime cuántos pacientes distintos tenemos con un DRG asignado,claude-opus-5,ok,78,0,0,536,115,421,241,928,9.0484,end_turn,
78,16,3,Necesito saber cuántos pacientes distintos hay con un DRG asignado,claude-opus-5,ok,79,0,0,798,221,577,274,1096,10.7526,end_turn,
79,16,4,Quiero saber cuántos pacientes distintos tenemos con un DRG asignado,claude-opus-5,ok,81,0,0,996,250,746,287,1586,14.0305,end_turn,
80,16,5,¿Sabrías decirme qué número de pacientes distintos tenemos con un DRG asignado?,claude-opus-5,ok,86,0,0,602,124,478,261,1033,10.0484,end_turn,
81,17,1,¿Me puedes decir cuál es el peso máximo de los grupos relacionados con el diagnóstico?,claude-opus-5,ok,89,0,0,1326,615,711,277,1539,21.3011,end_turn,
82,17,2,Dime cuál es el peso máximo de los grupos relacionados con el diagnóstico,claude-opus-5,ok,82,0,0,1380,663,717,581,1542,21.9106,end_turn,
83,17,3,Necesito saber cuál es el peso máximo de los grupos relacionados con el diagnóstico,claude-opus-5,ok,85,0,0,1465,654,811,981,1838,19.9634,end_turn,
84,17,4,Quiero saber cuál es el peso máximo de los grupos relacionados con el diagnóstico,claude-opus-5,ok,85,0,0,1561,722,839,924,1703,24.074,end_turn,
85,17,5,¿Sabrías decirme cuál es el peso máximo de los grupos relacionados con el diagnóstico?,claude-opus-5,ok,90,0,0,1526,700,826,797,1856,23.1471,end_turn,
86,18,1,¿Me puedes decir cuántos pacientes distintos se han operado de apendicitis?,claude-opus-5,ok,83,0,0,553,86,467,147,1142,8.2981,end_turn,
87,18,2,Dime cuántos pacientes distintos se han operado de apendicitis,claude-opus-5,ok,76,0,0,689,138,551,304,1075,9.529,end_turn,
88,18,3,Necesito saber cuántos pacientes distintos se han operado de apendicitis,claude-opus-5,ok,79,0,0,891,228,663,268,1327,13.9242,end_turn,
89,18,4,Quiero saber cuántos pacientes distintos se han operado de apendicitis,claude-opus-5,ok,79,0,0,817,173,644,267,1237,10.0309,end_turn,
90,18,5,¿Sabrías decirme qué número de pacientes distintos se han operado de apendicitis?,claude-opus-5,ok,84,0,0,586,120,466,252,902,9.3133,end_turn,
91,19,1,¿Me puedes decir cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023?,claude-opus-5,ok,97,0,0,510,129,381,245,892,8.502,end_turn,
92,19,2,Dime cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023,claude-opus-5,ok,90,0,0,436,134,302,246,766,8.1908,end_turn,
93,19,3,Necesito saber cuál es la hemoglobina glicada más baja que hay desde finales de noviembre de 2023,claude-opus-5,ok,91,0,0,392,153,239,297,574,9.5261,end_turn,
94,19,4,Quiero saber cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023,claude-opus-5,ok,93,0,0,669,237,432,271,1028,12.2736,end_turn,
95,19,5,¿Sabrías decirme cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023?,claude-opus-5,ok,98,0,0,541,144,397,300,920,9.8081,end_turn,
96,20,1,¿Me puedes decir cuantos problemas de salud hay registraos en total?,claude-opus-5,ok,79,0,0,639,245,394,275,908,10.5174,end_turn,
97,20,2,Dime cuantos problemas de salud hay registraos en total,claude-opus-5,ok,72,0,0,384,103,281,225,681,6.8779,end_turn,
98,20,3,Necesito saber cuantos problemas de salud existen registraos en total,claude-opus-5,ok,75,0,0,586,110,476,236,1047,9.8885,end_turn,
99,20,4,Quiero saber cuantos problemas de salud hay registraos en total,claude-opus-5,ok,75,0,0,681,224,457,321,1016,11.2928,end_turn,
100,20,5,¿Sabrías decirme qué número de problemas de salud hay registraos en total?,claude-opus-5,ok,80,0,0,366,94,272,166,634,5.6297,end_turn,
101,21,1,¿Me puedes decir cuantas apendicectomias se han hecho?,claude-opus-5,ok,77,0,0,740,252,488,298,1071,9.2166,end_turn,
102,21,2,Dime cuantas apendicectomias se han hecho,claude-opus-5,ok,70,0,0,526,100,426,223,958,9.1984,end_turn,
103,21,3,Necesito saber cuantas apendicectomias se han hecho,claude-opus-5,ok,73,0,0,629,134,495,225,1078,10.9568,end_turn,
104,21,4,Quiero saber cuantas apendicectomias se han hecho,claude-opus-5,ok,73,0,0,565,72,493,218,1092,7.7013,end_turn,
105,21,5,¿Sabrías decirme qué número de apendicectomias se han hecho?,claude-opus-5,ok,78,0,0,650,218,432,251,979,8.3561,end_turn,
106,22,1,¿Me puedes decir cuantos episodios distintos d pctes con problemas d salud registraos hay?,claude-opus-5,ok,88,0,0,690,138,552,287,1181,8.1237,end_turn,
107,22,2,Dime cuantos episodios distintos d pacientes con problemas d salud registraos hay,claude-opus-5,ok,82,0,0,680,138,542,314,1161,12.044,end_turn,
108,22,3,Necesito saber cuantos episodios distintos d pctes con problemas d salud registraos existen,claude-opus-5,ok,84,0,0,1069,227,842,314,1798,16.3964,end_turn,
109,22,4,Quiero saber cuantos episodios distintos d pctes con problemas d salud registraos hay,claude-opus-5,ok,84,0,0,898,230,668,214,1426,13.0098,end_turn,
110,22,5,¿Sabrías decirme qué número de episodios distintos d pctes con problemas d salud registraos hay?,claude-opus-5,ok,89,0,0,568,125,443,237,1035,9.9325,end_turn,
111,23,1,"¿Me puedes decir prescripciones con dosis de 1,6 o menos, cuantas hay?",claude-opus-5,ok,87,0,0,437,171,266,237,613,7.9886,end_turn,
112,23,2,"Dime prescripciones con dosis de 1,6 o menos, cuantas hay",claude-opus-5,ok,80,0,0,409,132,277,207,617,8.4965,end_turn,
113,23,3,"Necesito saber prescripciones con dosis de 1,6 o menos, cuantas existen",claude-opus-5,ok,83,0,0,679,133,546,201,1063,10.3312,end_turn,
114,23,4,"Quiero saber prescripciones con dosis de 1,6 o menos, cuantas hay",claude-opus-5,ok,83,0,0,600,193,407,194,880,10.8546,end_turn,
115,23,5,"¿Sabrías decirme prescripciones con dosis de 1,6 o menos, qué número de hay?",claude-opus-5,ok,88,0,0,458,164,294,223,661,8.1306,end_turn,
116,24,1,¿Me puedes decir cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024?,claude-opus-5,ok,92,0,0,573,107,466,185,1077,9.6815,end_turn,
117,24,2,Dime cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024,claude-opus-5,ok,85,0,0,606,113,493,237,1170,8.6005,end_turn,
118,24,3,Necesito saber cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024,claude-opus-5,ok,88,0,0,655,132,523,262,1218,11.0632,end_turn,
119,24,4,Quiero saber cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024,claude-opus-5,ok,88,0,0,733,287,446,278,1051,13.4068,end_turn,
120,24,5,¿Sabrías decirme qué número de cirugias se han exo entre finales de 2021 y noviembre del 2024?,claude-opus-5,ok,93,0,0,534,168,366,308,859,9.3128,end_turn,
121,25,1,¿Me puedes decir cuántos pacientes distintos han tenido algún episodio de estancia corta?,claude-opus-5,ok,88,0,0,594,131,463,291,1042,7.5861,end_turn,
122,25,2,Dime cuántos pacientes distintos han tenido algún episodio de estancia corta,claude-opus-5,ok,81,0,0,565,151,414,214,860,9.1735,end_turn,
123,25,3,Necesito saber cuántos pacientes distintos han tenido algún episodio de estancia corta,claude-opus-5,ok,84,0,0,714,141,573,292,1225,10.8574,end_turn,
124,25,4,Quiero saber cuántos pacientes distintos han tenido algún episodio de estancia corta,claude-opus-5,ok,84,0,0,908,183,725,278,1578,16.7958,end_turn,
125,25,5,¿Sabrías decirme qué número de pacientes distintos han tenido algún episodio de estancia corta?,claude-opus-5,ok,89,0,0,758,181,577,290,1269,12.4388,end_turn,
126,26,1,"¿Me puedes decir cuantas prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion?",claude-opus-5,ok,100,0,0,454,76,378,217,869,12.5913,end_turn,
127,26,2,"Dime cuantas prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion",claude-opus-5,ok,93,0,0,624,103,521,187,1153,12.0415,end_turn,
128,26,3,"Necesito saber cuantas prescripciones existen con dosis de 1,6 o menos, desglosadas por pauta de administracion",claude-opus-5,ok,96,0,0,708,137,571,253,1271,9.523,end_turn,
129,26,4,"Quiero saber cuantas prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion",claude-opus-5,ok,96,0,0,888,256,632,493,1314,14.4359,end_turn,
130,26,5,"¿Sabrías decirme qué número de prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion?",claude-opus-5,ok,101,0,0,813,171,642,319,1396,11.3671,end_turn,
131,27,1,¿Me puedes decir dosis minima pautada a pctes? de las dosis bajas?,claude-opus-5,ok,83,0,0,682,174,508,315,1035,9.6217,end_turn,
132,27,2,Dime dosis minima pautada a pacientes? de las dosis bajas,claude-opus-5,ok,77,0,0,757,254,503,203,944,11.4659,end_turn,
133,27,3,Necesito saber dosis minima pautada a pctes? de las dosis bajas,claude-opus-5,ok,79,0,0,954,284,670,220,1374,22.3261,end_turn,
134,27,4,Quiero saber dosis minima pautada a pctes? de las dosis bajas,claude-opus-5,ok,79,0,0,844,237,607,305,1143,11.8735,end_turn,
135,27,5,¿Sabrías decirme dosis minima pautada a pctes? de las dosis bajas?,claude-opus-5,ok,84,0,0,760,208,552,350,1120,10.1782,end_turn,
136,28,1,¿Me puedes decir cuantos pctes tienen pautado algo con dosis d 1.6 o menos?,claude-opus-5,ok,90,0,0,591,128,463,193,1080,10.239,end_turn,
137,28,2,Dime cuantos pacientes tienen pautado algo con dosis d 1.6 o menos,claude-opus-5,ok,84,0,0,490,148,342,223,751,9.0379,end_turn,
138,28,3,Necesito saber cuantos pctes tienen pautado algo con dosis d 1.6 o menos,claude-opus-5,ok,86,0,0,550,126,424,277,926,9.9323,end_turn,
139,28,4,Quiero saber cuantos pctes tienen pautado algo con dosis d 1.6 o menos,claude-opus-5,ok,86,0,0,745,298,447,404,973,12.3948,end_turn,
140,28,5,¿Sabrías decirme qué número de pctes tienen pautado algo con dosis d 1.6 o menos?,claude-opus-5,ok,91,0,0,430,98,332,179,744,7.5295,end_turn,
141,29,1,¿Me puedes decir cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024?,claude-opus-5,ok,100,0,0,456,117,339,250,843,9.6326,end_turn,
142,29,2,Dime cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024,claude-opus-5,ok,93,0,0,429,132,297,318,716,8.4677,end_turn,
143,29,3,Necesito saber cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024,claude-opus-5,ok,96,0,0,720,106,614,222,1425,12.1864,end_turn,
144,29,4,Quiero saber cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024,claude-opus-5,ok,96,0,0,669,172,497,350,1080,11.0735,end_turn,
145,29,5,¿Sabrías decirme qué número de episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024?,claude-opus-5,ok,101,0,0,513,133,380,281,948,8.7065,end_turn,
146,30,1,¿Me puedes decir cuantas muestras de anatomia patologica hay en total?,claude-opus-5,ok,81,0,0,365,89,276,257,698,7.153,end_turn,
147,30,2,Dime cuantas muestras de anatomia patologica hay en total,claude-opus-5,ok,74,0,0,384,134,250,244,629,5.7849,end_turn,
148,30,3,Necesito saber cuantas muestras de anatomia patologica existen en total,claude-opus-5,ok,77,0,0,736,175,561,269,1309,11.0384,end_turn,
149,30,4,Quiero saber cuantas muestras de anatomia patologica hay en total,claude-opus-5,ok,77,0,0,491,146,345,273,832,8.5948,end_turn,
150,30,5,¿Sabrías decirme qué número de muestras de anatomia patologica hay en total?,claude-opus-5,ok,82,0,0,294,104,190,227,480,6.2444,end_turn,
151,31,1,¿Me puedes decir cuántos profesionales distintos han validado muestras de Anatomía Patológica?,claude-opus-5,ok,89,0,0,510,113,397,251,1024,9.1125,end_turn,
152,31,2,Dime cuántos profesionales distintos han validado muestras de Anatomía Patológica,claude-opus-5,ok,82,0,0,474,139,335,247,833,7.0914,end_turn,
153,31,3,Necesito saber cuántos profesionales distintos han validado muestras de Anatomía Patológica,claude-opus-5,ok,85,0,0,912,189,723,311,1640,14.0167,end_turn,
154,31,4,Quiero saber cuántos profesionales distintos han validado muestras de Anatomía Patológica,claude-opus-5,ok,85,0,0,760,196,564,319,1234,11.6871,end_turn,
155,31,5,¿Sabrías decirme qué número de profesionales distintos han validado muestras de Anatomía Patológica?,claude-opus-5,ok,90,0,0,691,178,513,302,1161,22.9351,end_turn,
156,32,1,¿Me puedes decir cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total?,claude-opus-5,ok,92,0,0,495,106,389,313,926,10.036,end_turn,
157,32,2,Dime cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total,claude-opus-5,ok,85,0,0,539,95,444,178,1082,14.5392,end_turn,
158,32,3,Necesito saber cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total,claude-opus-5,ok,88,0,0,539,88,451,234,1075,9.8112,end_turn,
159,32,4,Quiero saber cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total,claude-opus-5,ok,88,0,0,562,101,461,258,1096,8.0378,end_turn,
160,32,5,¿Sabrías decirme qué número de pruebas de detección de Covid-19 se han hecho en microbiología en total?,claude-opus-5,ok,93,0,0,498,132,366,272,845,7.3718,end_turn,
161,33,1,¿Me puedes decir a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología?,claude-opus-5,ok,96,0,0,672,175,497,353,1183,11.2634,end_turn,
162,33,2,Dime a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología,claude-opus-5,ok,89,0,0,645,132,513,244,1173,9.8303,end_turn,
163,33,3,Necesito saber a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología,claude-opus-5,ok,92,0,0,1070,219,851,282,1826,16.1817,end_turn,
164,33,4,Quiero saber a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología,claude-opus-5,ok,92,0,0,1098,249,849,275,1743,16.5942,end_turn,
165,33,5,¿Sabrías decirme a qué número de pacientes distintos se les ha hecho la detección de Covid-19 en microbiología?,claude-opus-5,ok,97,0,0,755,196,559,285,1278,12.8717,end_turn,
