id,orig_id,variante,pregunta,model,status,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens,thinking_tokens,text_tokens,thinking_chars,text_chars,time_s,stop_reason,error
168,34,3,Necesito saber cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5-5,ok,98,0,0,707,90,617,274,1301,7.6805,end_turn,
169,34,4,Quiero saber cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5-5,ok,98,0,0,793,160,633,315,1270,7.9829,end_turn,
170,34,5,¿Sabrías decirme qué número de episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25?,claude-opus-5-5,ok,103,0,0,730,122,608,210,1295,7.9899,end_turn,
171,35,1,¿Me puedes decir cuántos movimientos ha habido en Neurología?,claude-opus-5-5,ok,81,0,0,502,78,424,246,1042,6.553,end_turn,
172,35,2,Dime cuántos movimientos ha habido en Neurología,claude-opus-5-5,ok,74,0,0,592,163,429,315,1026,6.1445,end_turn,
173,35,3,Necesito saber cuántos movimientos ha habido en Neurología,claude-opus-5-5,ok,77,0,0,550,140,410,298,976,6.7592,end_turn,
174,35,4,Quiero saber cuántos movimientos ha habido en Neurología,claude-opus-5-5,ok,77,0,0,539,122,417,303,972,6.3476,end_turn,
175,35,5,¿Sabrías decirme qué número de movimientos ha habido en Neurología?,claude-opus-5-5,ok,82,0,0,559,120,439,287,1057,6.4745,end_turn,
176,36,1,"¿Me puedes decir cuál es la dosis que se suele prescribir, así en general? Me vale con la dosis más habitual.?",claude-opus-5-5,ok,99,0,0,265,66,199,166,476,3.7977,end_turn,
177,36,2,"Dime cuál es la dosis que se suele prescribir, así en general? Me vale con la dosis más habitual.",claude-opus-5-5,ok,92,0,0,249,72,177,196,417,3.5233,end_turn,
178,36,3,"Necesito saber cuál es la dosis que se suele prescribir, así en general? Me vale con la dosis más habitual.",claude-opus-5-5,ok,95,0,0,226,62,164,214,406,4.8125,end_turn,
179,36,4,"Quiero saber cuál es la dosis que se suele prescribir, así en general? Me vale con la dosis más habitual.",claude-opus-5-5,ok,95,0,0,249,74,175,161,423,4.1984,end_turn,
180,36,5,"¿Sabrías decirme cuál es la dosis que se suele prescribir, así en general? Me vale con la dosis más habitual.?",claude-opus-5-5,ok,100,0,0,293,69,224,192,524,3.6822,end_turn,
181,37,1,"¿Me puedes decir k presentaciones (comprimidos, viales...) y unidades d dosis se usan en los tratos prescritos? pasame el listado?",claude-opus-5-5,ok,108,0,0,716,94,622,243,1345,7.9809,end_turn,
182,37,2,"Dime k presentaciones (comprimidos, viales...) y unidades d dosis se usan en los tratos prescritos? pasame el listado",claude-opus-5-5,ok,101,0,0,878,166,712,332,1479,10.6071,end_turn,
183,37,3,"Necesito saber k presentaciones (comprimidos, viales...) y unidades d dosis se usan en los tratos prescritos? pasame el listado",claude-opus-5-5,ok,104,0,0,862,118,744,183,1609,9.7296,end_turn,
184,37,4,"Quiero saber k presentaciones (comprimidos, viales...) y unidades d dosis se usan en los tratos prescritos? pasame el listado",claude-opus-5-5,ok,104,0,0,918,174,744,339,1576,10.762,end_turn,
185,37,5,"¿Sabrías decirme k presentaciones (comprimidos, viales...) y unidades d dosis se usan en los tratos prescritos? pasame el listado?",claude-opus-5-5,ok,109,0,0,776,114,662,258,1410,9.0906,end_turn,
186,38,1,¿Me puedes decir movs de pctes con alta entre marzo 2023 y enero 2026 actualizados desde agosto 2025?,claude-opus-5-5,ok,101,0,0,820,121,699,287,1524,8.1937,end_turn,
187,38,2,Dime movs de pacientes con alta entre marzo 2023 y enero 2026 actualizados desde agosto 2025,claude-opus-5-5,ok,95,0,0,833,197,636,264,1304,7.7825,end_turn,
188,38,3,Necesito saber movs de pctes con alta entre marzo 2023 y enero 2026 actualizados desde agosto 2025,claude-opus-5-5,ok,97,0,0,1178,312,866,301,1842,12.6963,end_turn,
189,38,4,Quiero saber movs de pctes con alta entre marzo 2023 y enero 2026 actualizados desde agosto 2025,claude-opus-5-5,ok,97,0,0,1004,267,737,266,1576,10.1231,end_turn,
190,38,5,¿Sabrías decirme movs de pctes con alta entre marzo 2023 y enero 2026 actualizados desde agosto 2025?,claude-opus-5-5,ok,102,0,0,1020,268,752,289,1611,9.9312,end_turn,
191,39,1,¿Me puedes decir necesito el listado de casos de anatomia patologica q haya registraos?,claude-opus-5-5,ok,87,0,0,605,60,545,226,1301,6.7612,end_turn,
192,39,2,Dime necesito el listado de casos de anatomia patologica q haya registraos,claude-opus-5-5,ok,80,0,0,582,76,506,245,1186,9.0092,end_turn,
193,39,3,Necesito saber necesito el listado de casos de anatomia patologica q haya registraos,claude-opus-5-5,ok,83,0,0,615,76,539,268,1270,8.1894,end_turn,
194,39,4,Quiero saber necesito el listado de casos de anatomia patologica q haya registraos,claude-opus-5-5,ok,83,0,0,607,70,537,235,1262,7.5748,end_turn,
195,39,5,¿Sabrías decirme necesito el listado de casos de anatomia patologica q haya registraos?,claude-opus-5-5,ok,88,0,0,611,72,539,261,1243,7.6697,end_turn,
196,40,1,¿Me puedes decir cuantos registros hay de observacion?,claude-opus-5-5,ok,76,0,0,420,83,337,261,760,4.608,end_turn,
197,40,2,Dime cuantos registros hay de observacion,claude-opus-5-5,ok,69,0,0,468,55,413,189,903,5.4281,end_turn,
198,40,3,Necesito saber cuantos registros existen de observacion,claude-opus-5-5,ok,72,0,0,660,86,574,233,1254,6.668,end_turn,
199,40,4,Quiero saber cuantos registros hay de observacion,claude-opus-5-5,ok,72,0,0,491,77,414,245,934,5.7366,end_turn,
200,40,5,¿Sabrías decirme qué número de registros hay de observacion?,claude-opus-5-5,ok,77,0,0,377,57,320,169,758,4.8102,end_turn,
201,41,1,¿Me puedes decir cuantas altas a domicilio con HAH hubo entre mayo de 2022 y marzo de 2025?,claude-opus-5-5,ok,100,0,0,844,114,730,318,1586,8.1912,end_turn,
202,41,2,Dime cuantas altas a domicilio con HAH hubo entre mayo de 2022 y marzo de 2025,claude-opus-5-5,ok,93,0,0,669,90,579,282,1224,7.0624,end_turn,
203,41,3,Necesito saber cuantas altas a domicilio con HAH hubo entre mayo de 2022 y marzo de 2025,claude-opus-5-5,ok,96,0,0,921,250,671,312,1422,10.0436,end_turn,
204,41,4,Quiero saber cuantas altas a domicilio con HAH hubo entre mayo de 2022 y marzo de 2025,claude-opus-5-5,ok,96,0,0,847,108,739,268,1506,8.8077,end_turn,
205,41,5,¿Sabrías decirme qué número de altas a domicilio con HAH hubo entre mayo de 2022 y marzo de 2025?,claude-opus-5-5,ok,101,0,0,538,107,431,297,1020,7.062,end_turn,
206,42,1,¿Me puedes decir me pasas los pacientes que han tenido alta a domicilio con HAH?,claude-opus-5-5,ok,89,0,0,668,86,582,240,1275,7.5806,end_turn,
207,42,2,Dime me pasas los pacientes que han tenido alta a domicilio con HAH,claude-opus-5-5,ok,82,0,0,880,224,656,280,1410,9.0084,end_turn,
208,42,3,Necesito saber me pasas los pacientes que han tenido alta a domicilio con HAH,claude-opus-5-5,ok,85,0,0,689,98,591,322,1309,7.5761,end_turn,
209,42,4,Quiero saber me pasas los pacientes que han tenido alta a domicilio con HAH,claude-opus-5-5,ok,85,0,0,605,125,480,274,1100,7.3713,end_turn,
210,42,5,¿Sabrías decirme me pasas los pacientes que han tenido alta a domicilio con HAH?,claude-opus-5-5,ok,90,0,0,884,241,643,316,1434,9.3213,end_turn,
211,43,1,¿Me puedes decir cuantos niveles asistenciales distintos en movs con altas entre 2023 y 2026?,claude-opus-5-5,ok,95,0,0,800,174,626,354,1239,7.59,end_turn,
212,43,2,Dime cuantos niveles asistenciales distintos en movs con altas entre 2023 y 2026,claude-opus-5-5,ok,88,0,0,817,242,575,247,1131,7.2755,end_turn,
213,43,3,Necesito saber cuantos niveles asistenciales distintos en movs con altas entre 2023 y 2026,claude-opus-5-5,ok,91,0,0,834,282,552,314,1115,7.5812,end_turn,
214,43,4,Quiero saber cuantos niveles asistenciales distintos en movs con altas entre 2023 y 2026,claude-opus-5-5,ok,91,0,0,981,354,627,596,1234,8.4961,end_turn,
215,43,5,¿Sabrías decirme qué número de niveles asistenciales distintos en movs con altas entre 2023 y 2026?,claude-opus-5-5,ok,96,0,0,833,289,544,283,1103,7.7854,end_turn,
216,44,1,¿Me puedes decir qué constantes vitales se registran en observación y cuántas veces se ha medido cada una?,claude-opus-5-5,ok,93,0,0,814,209,605,377,1343,8.6033,end_turn,
217,44,2,Dime qué constantes vitales se registran en observación y cuántas veces se ha medido cada una,claude-opus-5-5,ok,86,0,0,399,74,325,222,709,4.8193,end_turn,
218,44,3,Necesito saber qué constantes vitales se registran en observación y cuántas veces se ha medido cada una,claude-opus-5-5,ok,89,0,0,574,69,505,260,1152,7.1173,end_turn,
219,44,4,Quiero saber qué constantes vitales se registran en observación y cuántas veces se ha medido cada una,claude-opus-5-5,ok,89,0,0,512,99,413,265,937,6.2416,end_turn,
220,44,5,¿Sabrías decirme qué constantes vitales se registran en observación y qué número de veces se ha medido cada una?,claude-opus-5-5,ok,94,0,0,407,87,320,205,730,4.7998,end_turn,
221,45,1,¿Me puedes decir valor maximo registrado en observacion?,claude-opus-5-5,ok,76,0,0,310,88,222,267,540,4.2817,end_turn,
222,45,2,Dime valor maximo registrado en observacion,claude-opus-5-5,ok,69,0,0,313,80,233,204,570,4.9115,end_turn,
223,45,3,Necesito saber valor maximo registrado en observacion,claude-opus-5-5,ok,72,0,0,487,129,358,245,827,5.837,end_turn,
224,45,4,Quiero saber valor maximo registrado en observacion,claude-opus-5-5,ok,72,0,0,459,90,369,316,773,5.616,end_turn,
225,45,5,¿Sabrías decirme valor maximo registrado en observacion?,claude-opus-5-5,ok,77,0,0,405,97,308,179,712,4.9177,end_turn,
226,46,1,¿Me puedes decir cuantos pacientes distintos tenemos con un diagnóstico de diabetes registrado?,claude-opus-5-5,ok,95,0,0,878,164,714,392,1401,8.7848,end_turn,
227,46,2,Dime cuantos pacientes distintos tenemos con un diagnóstico de diabetes registrado,claude-opus-5-5,ok,88,0,0,856,110,746,219,1446,8.4963,end_turn,
228,46,3,Necesito saber cuantos pacientes distintos hay con un diagnóstico de diabetes registrado,claude-opus-5-5,ok,89,0,0,936,227,709,534,1338,8.3933,end_turn,
229,46,4,Quiero saber cuantos pacientes distintos tenemos con un diagnóstico de diabetes registrado,claude-opus-5-5,ok,91,0,0,960,154,806,383,1695,9.6267,end_turn,
230,46,5,¿Sabrías decirme qué número de pacientes distintos tenemos con un diagnóstico de diabetes registrado?,claude-opus-5-5,ok,96,0,0,999,148,851,337,1609,9.569,end_turn,
231,47,1,¿Me puedes decir cuántas visitas a urgencias hubo en el último trimestre de 2024?,claude-opus-5-5,ok,90,0,0,577,80,497,224,1238,6.4633,end_turn,
232,47,2,Dime cuántas visitas a urgencias hubo en el último trimestre de 2024,claude-opus-5-5,ok,83,0,0,498,78,420,158,984,5.6299,end_turn,
233,47,3,Necesito saber cuántas visitas a urgencias hubo en el último trimestre de 2024,claude-opus-5-5,ok,86,0,0,706,176,530,292,1248,7.5735,end_turn,
234,47,4,Quiero saber cuántas visitas a urgencias hubo en el último trimestre de 2024,claude-opus-5-5,ok,86,0,0,795,143,652,386,1485,8.1931,end_turn,
235,47,5,¿Sabrías decirme qué número de visitas a urgencias hubo en el último trimestre de 2024?,claude-opus-5-5,ok,91,0,0,667,134,533,312,1298,7.3904,end_turn,
236,48,1,¿Me puedes decir dame el número de ingresos hospitalarios por mes durante 2025?,claude-opus-5-5,ok,87,0,0,719,128,591,349,1289,6.862,end_turn,
237,48,2,Dime dame el número de ingresos hospitalarios por mes durante 2025,claude-opus-5-5,ok,80,0,0,878,226,652,376,1346,9.4407,end_turn,
238,48,3,Necesito saber dame el número de ingresos hospitalarios por mes durante 2025,claude-opus-5-5,ok,83,0,0,767,85,682,271,1418,7.7856,end_turn,
239,48,4,Quiero saber dame el número de ingresos hospitalarios por mes durante 2025,claude-opus-5-5,ok,83,0,0,933,192,741,253,1565,9.6226,end_turn,
240,48,5,¿Sabrías decirme dame el número de ingresos hospitalarios por mes durante 2025?,claude-opus-5-5,ok,88,0,0,773,149,624,356,1368,7.7768,end_turn,
241,49,1,¿Me puedes decir cuántas pruebas de laboratorio de hemoglobina se han pedido en el último año?,claude-opus-5-5,ok,94,0,0,508,63,445,176,1100,6.0426,end_turn,
242,49,2,Dime cuántas pruebas de laboratorio de hemoglobina se han pedido en el último año,claude-opus-5-5,ok,87,0,0,767,164,603,303,1324,8.1965,end_turn,
243,49,3,Necesito saber cuántas pruebas de laboratorio de hemoglobina se han pedido en el último año,claude-opus-5-5,ok,90,0,0,901,194,707,334,1529,8.9616,end_turn,
244,49,4,Quiero saber cuántas pruebas de laboratorio de hemoglobina se han pedido en el último año,claude-opus-5-5,ok,90,0,0,721,81,640,297,1397,7.6827,end_turn,
245,49,5,¿Sabrías decirme qué número de pruebas de laboratorio de hemoglobina se han pedido en el último año?,claude-opus-5-5,ok,95,0,0,652,89,563,220,1255,7.783,end_turn,
246,50,1,¿Me puedes decir cuantos pacientes tienen alergias medicamentosas registradas?,claude-opus-5-5,ok,87,0,0,689,67,622,203,1437,7.2708,end_turn,
247,50,2,Dime cuantos pacientes tienen alergias medicamentosas registradas,claude-opus-5-5,ok,80,0,0,484,62,422,205,988,5.314,end_turn,
248,50,3,Necesito saber cuantos pacientes tienen alergias medicamentosas registradas,claude-opus-5-5,ok,83,0,0,659,70,589,206,1338,6.9654,end_turn,
249,50,4,Quiero saber cuantos pacientes tienen alergias medicamentosas documentadas,claude-opus-5-5,ok,84,0,0,934,92,842,322,1867,9.5225,end_turn,
250,50,5,¿Sabrías decirme qué número de pacientes tienen alergias medicamentosas registradas?,claude-opus-5-5,ok,88,0,0,752,215,537,338,1247,8.5136,end_turn,
251,51,1,¿Me puedes decir cuál es el número de intervenciones quirúrgicas por servicio desde enero de 2025?,claude-opus-5-5,ok,95,0,0,795,70,725,216,1598,8.1108,end_turn,
252,51,2,Dime cuál es el número de intervenciones quirúrgicas por servicio desde enero de 2025,claude-opus-5-5,ok,88,0,0,818,94,724,211,1585,8.0362,end_turn,
253,51,3,Necesito saber cuál es el número de intervenciones quirúrgicas por servicio desde enero de 2025,claude-opus-5-5,ok,91,0,0,1029,96,933,246,2039,9.7784,end_turn,
254,51,4,Quiero saber cuál es el número de intervenciones quirúrgicas por servicio desde enero de 2025,claude-opus-5-5,ok,91,0,0,936,122,814,276,1783,9.214,end_turn,
255,51,5,¿Sabrías decirme cuál es el número de intervenciones quirúrgicas por servicio desde enero de 2025?,claude-opus-5-5,ok,96,0,0,663,88,575,307,1270,7.2829,end_turn,
256,52,1,¿Me puedes decir dime cuántas hospitalizaciones a domicilio con perfusiones de dosis alta hay activas?,claude-opus-5-5,ok,99,0,0,483,66,417,222,993,5.9373,end_turn,
257,52,2,Dime dime cuántas hospitalizaciones a domicilio con perfusiones de dosis alta hay activas,claude-opus-5-5,ok,92,0,0,504,62,442,240,1055,5.7344,end_turn,
258,52,3,Necesito saber dime cuántas hospitalizaciones a domicilio con perfusiones de dosis alta existen activas,claude-opus-5-5,ok,95,0,0,707,96,611,302,1364,7.3141,end_turn,
259,52,4,Quiero saber dime cuántas hospitalizaciones a domicilio con perfusiones de dosis alta hay activas,claude-opus-5-5,ok,95,0,0,711,107,604,375,1397,7.7257,end_turn,
260,52,5,¿Sabrías decirme dime qué número de hospitalizaciones a domicilio con perfusiones de dosis alta hay activas?,claude-opus-5-5,ok,100,0,0,471,73,398,189,957,5.6222,end_turn,
261,53,1,¿Me puedes decir cuántos episodios tienen al menos una prescripción de anticoagulantes?,claude-opus-5-5,ok,90,0,0,1304,346,958,258,1945,11.4511,end_turn,
262,53,2,Dime cuántos episodios tienen al menos una prescripción de anticoagulantes,claude-opus-5-5,ok,83,0,0,990,224,766,244,1577,10.0187,end_turn,
263,53,3,Necesito saber cuántos episodios tienen al menos una prescripción de anticoagulantes,claude-opus-5-5,ok,86,0,0,1192,352,840,282,1745,11.2678,end_turn,
264,53,4,Quiero saber cuántos episodios tienen al menos una prescripción de anticoagulantes,claude-opus-5-5,ok,86,0,0,1178,231,947,362,1900,11.0678,end_turn,
265,53,5,¿Sabrías decirme qué número de episodios tienen al menos una prescripción de anticoagulantes?,claude-opus-5-5,ok,91,0,0,1394,478,916,399,1917,13.0108,end_turn,
266,54,1,¿Me puedes decir cuantas vacunas de la gripe se han administrado en la campaña 2024-2025?,claude-opus-5-5,ok,93,0,0,868,466,402,558,944,9.3059,end_turn,
267,54,2,Dime cuantas vacunas de la gripe se han administrado en la campaña 2024-2025,claude-opus-5-5,ok,86,0,0,746,367,379,577,928,8.3527,end_turn,
268,54,3,Necesito saber cuantas vacunas de la gripe se han administrado en la campaña 2024-2025,claude-opus-5-5,ok,89,0,0,1139,600,539,771,1258,11.6729,end_turn,
269,54,4,Quiero saber cuantas vacunas de la gripe se han administrado en la campaña 2024-2025,claude-opus-5-5,ok,89,0,0,1068,485,583,685,1424,10.7513,end_turn,
270,54,5,¿Sabrías decirme qué número de vacunas de la gripe se han administrado en la campaña 2024-2025?,claude-opus-5-5,ok,94,0,0,961,426,535,624,1301,10.1365,end_turn,
271,55,1,¿Me puedes decir qué número de pacientes tienen una tensión arterial sistólica mayor de 140 en sus últimas constantes?,claude-opus-5-5,ok,102,0,0,691,75,616,193,1302,7.3678,end_turn,
272,55,2,Dime qué número de pacientes tienen una tensión arterial sistólica mayor de 140 en sus últimas constantes,claude-opus-5-5,ok,95,0,0,737,78,659,199,1386,9.1047,end_turn,
273,55,3,Necesito saber qué número de pacientes tienen una tensión arterial sistólica mayor de 140 en sus últimas constantes,claude-opus-5-5,ok,98,0,0,850,157,693,363,1528,8.8056,end_turn,
274,55,4,Quiero saber qué número de pacientes tienen una tensión arterial sistólica mayor de 140 en sus últimas constantes,claude-opus-5-5,ok,98,0,0,864,153,711,350,1505,9.0127,end_turn,
275,55,5,¿Sabrías decirme qué número de pacientes tienen una tensión arterial sistólica mayor de 140 en sus últimas constantes?,claude-opus-5-5,ok,103,0,0,728,70,658,217,1411,7.7162,end_turn,
1,1,1,¿Me puedes decir cuantas prescripciones hay registradas en total?,claude-opus-5,ok,78,0,0,343,75,268,175,630,5.3499,end_turn,
2,1,2,Dime cuantas prescripciones hay registradas en total,claude-opus-5,ok,71,0,0,404,96,308,177,718,6.3479,end_turn,
3,1,3,Necesito saber cuantas prescripciones existen registradas en total,claude-opus-5,ok,74,0,0,379,109,270,237,699,6.2417,end_turn,
4,1,4,Quiero saber cuantas prescripciones hay documentadas en total,claude-opus-5,ok,75,0,0,385,80,305,159,764,8.0909,end_turn,
5,1,5,¿Sabrías decirme qué número de prescripciones hay registradas en total?,claude-opus-5,ok,79,0,0,456,150,306,297,767,9.3158,end_turn,
6,2,1,¿Me puedes decir cuantos pctes con prescripciones hay?,claude-opus-5,ok,77,0,0,452,121,331,226,749,6.5551,end_turn,
7,2,2,Dime cuantos pacientes con prescripciones hay,claude-opus-5,ok,71,0,0,430,77,353,201,806,7.8885,end_turn,
8,2,3,Necesito saber cuantos pctes con prescripciones existen,claude-opus-5,ok,73,0,0,541,107,434,196,911,7.4534,end_turn,
9,2,4,Quiero saber cuantos pctes con prescripciones hay,claude-opus-5,ok,73,0,0,716,202,514,313,1101,10.9145,end_turn,
10,2,5,¿Sabrías decirme qué número de pctes con prescripciones hay?,claude-opus-5,ok,78,0,0,452,101,351,204,861,8.0072,end_turn,
11,3,1,"¿Me puedes decir cuántos diagnósticos de anatomía patológica hay en total, contando todas las muestras?",claude-opus-5,ok,93,0,0,285,78,207,164,527,4.6476,end_turn,
12,3,2,"Dime cuántos diagnósticos de anatomía patológica hay en total, contando todas las muestras",claude-opus-5,ok,86,0,0,289,79,210,190,520,5.4416,end_turn,
13,3,3,"Necesito saber cuántos diagnósticos de anatomía patológica existen en total, contando todas las muestras",claude-opus-5,ok,89,0,0,978,282,696,331,1604,14.233,end_turn,
14,3,4,"Quiero saber cuántos diagnósticos de anatomía patológica hay en total, contando todas las muestras",claude-opus-5,ok,89,0,0,586,235,351,259,847,9.4212,end_turn,
15,3,5,"¿Sabrías decirme qué número de diagnósticos de anatomía patológica hay en total, contando todas las muestras?",claude-opus-5,ok,94,0,0,467,132,335,238,825,8.053,end_turn,
16,4,1,¿Me puedes decir cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica?,claude-opus-5,ok,95,0,0,732,114,618,251,1305,11.2612,end_turn,
17,4,2,Dime cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica,claude-opus-5,ok,88,0,0,611,124,487,214,1033,10.543,end_turn,
18,4,3,Necesito saber cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica,claude-opus-5,ok,91,0,0,1062,263,799,269,1743,13.8794,end_turn,
19,4,4,Quiero saber cuántos episodios distintos tienen al menos un diagnóstico de Anatomía Patológica,claude-opus-5,ok,91,0,0,818,164,654,223,1338,13.8046,end_turn,
20,4,5,¿Sabrías decirme qué número de episodios distintos tienen al menos un diagnóstico de Anatomía Patológica?,claude-opus-5,ok,96,0,0,609,118,491,278,1109,9.9395,end_turn,
21,5,1,"¿Me puedes decir me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas hay en cada uno?",claude-opus-5,ok,100,0,0,654,175,479,319,1132,10.0371,end_turn,
22,5,2,"Dime me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas hay en cada uno",claude-opus-5,ok,93,0,0,732,155,577,249,1393,11.9821,end_turn,
23,5,3,"Necesito saber me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas existen en cada uno",claude-opus-5,ok,96,0,0,792,227,565,273,1281,13.5185,end_turn,
24,5,4,"Quiero saber me desglosas las prescripciones según el ámbito donde se generaron, para ver cuántas hay en cada uno",claude-opus-5,ok,96,0,0,703,202,501,264,1174,11.2663,end_turn,
25,5,5,"¿Sabrías decirme me desglosas las prescripciones según el ámbito donde se generaron, para ver qué número de hay en cada uno?",claude-opus-5,ok,101,0,0,666,171,495,359,1200,9.8298,end_turn,
26,6,1,¿Me puedes decir cuántos pacientes distintos han pasado por la UCI?,claude-opus-5,ok,82,0,0,501,156,345,341,760,7.9792,end_turn,
27,6,2,Dime cuántos pacientes distintos han pasado por la UCI,claude-opus-5,ok,75,0,0,603,110,493,248,1119,7.608,end_turn,
28,6,3,Necesito saber cuántos pacientes distintos han pasado por la UCI,claude-opus-5,ok,78,0,0,687,122,565,252,1242,11.202,end_turn,
29,6,4,Quiero saber cuántos pacientes distintos han pasado por la UCI,claude-opus-5,ok,78,0,0,774,179,595,282,1334,10.0352,end_turn,
30,6,5,¿Sabrías decirme qué número de pacientes distintos han pasado por la UCI?,claude-opus-5,ok,83,0,0,501,153,348,332,777,8.8051,end_turn,
31,7,1,¿Me puedes decir cuantas cirugias se han empezao desde el 6 de agosto de 2024?,claude-opus-5,ok,89,0,0,526,70,456,219,1097,7.8893,end_turn,
32,7,2,Dime cuantas cirugias se han empezao desde el 6 de agosto de 2024,claude-opus-5,ok,82,0,0,445,101,344,202,826,8.1916,end_turn,
33,7,3,Necesito saber cuantas cirugias se han empezao desde el 6 de agosto de 2024,claude-opus-5,ok,85,0,0,664,118,546,210,1310,10.8528,end_turn,
34,7,4,Quiero saber cuantas cirugias se han empezao desde el 6 de agosto de 2024,claude-opus-5,ok,85,0,0,576,171,405,318,922,9.9294,end_turn,
35,7,5,¿Sabrías decirme qué número de cirugias se han empezao desde el 6 de agosto de 2024?,claude-opus-5,ok,90,0,0,366,102,264,255,663,6.4186,end_turn,
36,8,1,¿Me puedes decir cuantas cirugias han entrado a quirofano? es pa la profilaxis?,claude-opus-5,ok,89,0,0,609,133,476,267,1147,9.8504,end_turn,
37,8,2,Dime cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5,ok,82,0,0,833,120,713,233,1629,11.3601,end_turn,
38,8,3,Necesito saber cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5,ok,85,0,0,648,133,515,326,1140,10.3181,end_turn,
39,8,4,Quiero saber cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5,ok,85,0,0,760,308,452,281,1036,11.2641,end_turn,
40,8,5,¿Sabrías decirme qué número de cirugias han entrado a quirofano? es pa la profilaxis?,claude-opus-5,ok,90,0,0,800,169,631,296,1429,10.9585,end_turn,
41,9,1,¿Me puedes decir cuantos pctes nacidos del 75 en adelante tenemos?,claude-opus-5,ok,85,0,0,667,163,504,279,1021,9.1697,end_turn,
42,9,2,Dime cuantos pacientes nacidos del 75 en adelante tenemos,claude-opus-5,ok,79,0,0,426,108,318,268,667,8.2952,end_turn,
43,9,3,Necesito saber cuantos pctes nacidos del 75 en adelante hay,claude-opus-5,ok,79,0,0,646,190,456,307,901,9.9431,end_turn,
44,9,4,Quiero saber cuantos pctes nacidos del 75 en adelante tenemos,claude-opus-5,ok,81,0,0,800,187,613,306,1217,11.8581,end_turn,
45,9,5,¿Sabrías decirme qué número de pctes nacidos del 75 en adelante tenemos?,claude-opus-5,ok,86,0,0,550,135,415,259,898,9.3182,end_turn,
46,10,1,¿Me puedes decir cuantos pctes nacidos a partir del 19/01/1975 tenemos?,claude-opus-5,ok,89,0,0,514,116,398,279,853,22.2434,end_turn,
47,10,2,Dime cuantos pacientes nacidos a partir del 19/01/1975 tenemos,claude-opus-5,ok,83,0,0,434,103,331,250,670,7.318,end_turn,
48,10,3,Necesito saber cuantos pctes nacidos a partir del 19/01/1975 hay,claude-opus-5,ok,83,0,0,675,137,538,243,1060,10.8537,end_turn,
49,10,4,Quiero saber cuantos pctes nacidos a partir del 19/01/1975 tenemos,claude-opus-5,ok,85,0,0,878,237,641,226,1302,13.4087,end_turn,
50,10,5,¿Sabrías decirme qué número de pctes nacidos a partir del 19/01/1975 tenemos?,claude-opus-5,ok,90,0,0,486,124,362,191,751,8.2939,end_turn,
51,11,1,¿Me puedes decir cuantos antibiogramas tenemos con vancomicina?,claude-opus-5,ok,82,0,0,455,127,328,247,776,8.3899,end_turn,
52,11,2,Dime cuantos antibiogramas tenemos con vancomicina,claude-opus-5,ok,75,0,0,497,135,362,220,895,8.3993,end_turn,
53,11,3,Necesito saber cuantos antibiogramas hay con vancomicina,claude-opus-5,ok,76,0,0,778,145,633,269,1360,13.0056,end_turn,
54,11,4,Quiero saber cuantos antibiogramas tenemos con vancomicina,claude-opus-5,ok,78,0,0,1091,255,836,241,1707,15.4614,end_turn,
55,11,5,¿Sabrías decirme qué número de antibiogramas tenemos con vancomicina?,claude-opus-5,ok,83,0,0,551,139,412,230,968,8.4985,end_turn,
56,12,1,¿Me puedes decir cuantos pctes nacidos desde el 19/01/1975 hay por sexo?,claude-opus-5,ok,90,0,0,347,122,225,235,463,5.1238,end_turn,
57,12,2,Dime cuantos pacientes nacidos desde el 19/01/1975 hay por sexo,claude-opus-5,ok,84,0,0,447,123,324,205,678,7.883,end_turn,
58,12,3,Necesito saber cuantos pctes nacidos desde el 19/01/1975 existen por sexo,claude-opus-5,ok,86,0,0,741,125,616,217,1161,11.4712,end_turn,
59,12,4,Quiero saber cuantos pctes nacidos desde el 19/01/1975 hay por sexo,claude-opus-5,ok,86,0,0,712,160,552,239,1120,10.8542,end_turn,
60,12,5,¿Sabrías decirme qué número de pctes nacidos desde el 19/01/1975 hay por sexo?,claude-opus-5,ok,91,0,0,472,95,377,203,839,6.8569,end_turn,
61,13,1,"¿Me puedes decir qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.?",claude-opus-5,ok,117,0,0,737,162,575,387,1398,12.7444,end_turn,
