id,orig_id,variante,pregunta,model,status,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens,thinking_tokens,text_tokens,thinking_chars,text_chars,time_s,stop_reason,error
168,34,3,¿Cuántos episodios distintos etiquetados existen entre finales de enero del 23 y principios de junio del 25?,claude-opus-5-5,ok,95,0,0,552,122,430,284,1037,7.2449,end_turn,
169,34,4,¿Cuántos episodios diferentes tienen asignada una etiqueta en el rango de finales de enero de 2023 a principios de junio de 2025?,claude-opus-5-5,ok,106,0,0,586,89,497,220,1088,7.0839,end_turn,
170,34,5,¿Cuál es la cantidad de episodios sin repetir que poseen etiqueta desde finales de enero del 23 hasta principios de junio del 25?,claude-opus-5-5,ok,107,0,0,787,214,573,235,1198,7.5667,end_turn,
171,35,1,¿Cuál es el número total de movimientos registrados en Neurología?,claude-opus-5-5,ok,78,0,0,419,82,337,220,829,5.722,end_turn,
172,35,2,¿Cuántos movimientos se han contabilizado en el servicio de Neurología?,claude-opus-5-5,ok,83,0,0,510,114,396,278,975,5.9167,end_turn,
173,35,3,¿Qué cantidad de movimientos ha experimentado Neurología?,claude-opus-5-5,ok,79,0,0,482,133,349,283,821,6.7127,end_turn,
174,35,4,¿A cuántos movimientos asciende el total en Neurología?,claude-opus-5-5,ok,76,0,0,331,166,165,355,418,5.2663,end_turn,
175,35,5,¿Cuántos movimientos se han generado en Neurología?,claude-opus-5-5,ok,75,0,0,497,100,397,247,930,5.7344,end_turn,
1,1,1,¿Cuál es el número total de prescripciones registradas?,claude-opus-5,ok,72,0,0,350,90,260,163,680,6.3453,end_turn,
2,1,2,¿Cuántas prescripciones en total se encuentran documentadas?,claude-opus-5,ok,76,0,0,247,99,148,211,384,10.5478,end_turn,
3,1,3,¿Cuál es la cantidad total de prescripciones que hay registradas?,claude-opus-5,ok,78,0,0,458,138,320,239,787,7.4586,end_turn,
4,1,4,¿Cuántos registros de prescripciones existen en total?,claude-opus-5,ok,72,0,0,422,88,334,168,814,7.2699,end_turn,
5,1,5,¿Cuál es el total de prescripciones documentadas?,claude-opus-5,ok,72,0,0,331,102,229,156,558,5.0197,end_turn,
6,2,1,¿Cuántos pacientes tienen prescripciones?,claude-opus-5,ok,72,0,0,483,123,360,264,774,6.7585,end_turn,
7,2,2,¿Cuál es el número de pacientes con prescripciones activas?,claude-opus-5,ok,75,0,0,658,127,531,234,1174,9.5235,end_turn,
8,2,3,¿Cuántos pacientes cuentan con prescripciones registradas?,claude-opus-5,ok,77,0,0,417,110,307,167,724,6.656,end_turn,
9,2,4,¿A cuántos pacientes se les han asignado prescripciones?,claude-opus-5,ok,75,0,0,405,128,277,231,706,6.5535,end_turn,
10,2,5,¿Cuántos pacientes presentan prescripciones en el sistema?,claude-opus-5,ok,77,0,0,398,62,336,169,764,6.2578,end_turn,
11,3,1,¿Cuál es el número total de diagnósticos de anatomía patológica considerando todas las muestras?,claude-opus-5,ok,87,0,0,543,187,356,270,879,8.4977,end_turn,
12,3,2,¿Cuántos diagnósticos patológicos se han registrado en total incluyendo cada una de las muestras?,claude-opus-5,ok,90,0,0,401,143,258,247,646,5.8391,end_turn,
13,3,3,"¿Cuál es la cantidad total de diagnósticos de patología, sumando todas las muestras analizadas?",claude-opus-5,ok,90,0,0,352,131,221,192,545,6.2513,end_turn,
14,3,4,"¿Cuántos diagnósticos anatomo-patológicos hay en conjunto, considerando la totalidad de las muestras?",claude-opus-5,ok,96,0,0,557,204,353,203,849,9.8302,end_turn,
15,3,5,¿Cuál es el recuento total de diagnósticos de anatomía patológica de todas las muestras?,claude-opus-5,ok,87,0,0,439,155,284,244,698,7.6829,end_turn,
16,4,1,¿Cuántos episodios diferentes presentan como mínimo un diagnóstico de Anatomía Patológica?,claude-opus-5,ok,92,0,0,640,159,481,249,1054,9.0339,end_turn,
17,4,2,¿Cuál es el número de episodios únicos que cuentan con al menos un diagnóstico procedente de Anatomía Patológica?,claude-opus-5,ok,98,0,0,774,135,639,302,1378,11.8837,end_turn,
18,4,3,¿Cuántos episodios distintos poseen uno o más diagnósticos de Anatomía Patológica?,claude-opus-5,ok,89,0,0,762,113,649,230,1428,11.5586,end_turn,
19,4,4,¿Cuántos episodios diferentes tienen como mínimo algún diagnóstico confirmado por Anatomía Patológica?,claude-opus-5,ok,97,0,0,720,186,534,219,1211,10.9548,end_turn,
20,4,5,¿Cuál es la cantidad de episodios distintos que incluyen al menos un diagnóstico de Anatomía Patológica?,claude-opus-5,ok,97,0,0,571,131,440,235,981,22.4248,end_turn,
21,5,1,¿Podrías desglosar las prescripciones por ámbito de generación para visualizar cuántas corresponden a cada uno?,claude-opus-5,ok,95,0,0,1054,302,752,607,1728,15.7649,end_turn,
22,5,2,¿Me muestras el número de prescripciones agrupadas por el ámbito en el que fueron generadas?,claude-opus-5,ok,88,0,0,709,219,490,308,1030,10.9608,end_turn,
23,5,3,¿Puedes segmentar las prescripciones según el ámbito donde se originaron y contar cuántas hay en cada ámbito?,claude-opus-5,ok,97,0,0,620,151,469,344,1156,10.0363,end_turn,
24,5,4,¿Me distributes las prescripciones por ámbito de origen para ver el conteo en cada uno?,claude-opus-5,ok,86,0,0,845,252,593,394,1383,13.602,end_turn,
25,5,5,¿Podrías clasificar las prescripciones de acuerdo al ámbito donde fueron creadas y mostrar cuántas existen por ámbito?,claude-opus-5,ok,104,0,0,830,201,629,336,1374,14.5359,end_turn,
26,6,1,¿Cuál es el número total de pacientes diferentes que han estado en la UCI?,claude-opus-5,ok,81,0,0,761,157,604,351,1286,9.8907,end_turn,
27,6,2,¿Cuántos pacientes únicos han ingresado en la UCI?,claude-opus-5,ok,77,0,0,662,198,464,284,1006,9.2161,end_turn,
28,6,3,¿Cuántos pacientes distintos han sido atendidos en la UCI?,claude-opus-5,ok,79,0,0,550,131,419,237,963,8.4932,end_turn,
29,6,4,¿Cuál es la cantidad de pacientes diferentes que han pasado por la UCI?,claude-opus-5,ok,84,0,0,741,257,484,316,1049,10.3424,end_turn,
30,6,5,¿Cuántos pacientes diferentes han sido hospitalizados en la UCI?,claude-opus-5,ok,82,0,0,517,130,387,222,860,8.8065,end_turn,
31,7,1,¿Cuántas cirugías se iniciaron desde el 6 de agosto de 2024?,claude-opus-5,ok,84,0,0,336,109,227,203,572,6.4109,end_turn,
32,7,2,¿Cuál es el número de cirugías comenzadas a partir del 6 de agosto de 2024?,claude-opus-5,ok,87,0,0,394,104,290,208,710,6.8604,end_turn,
33,7,3,"¿Desde el 6 de agosto de 2024, cuántas cirugías se han iniciado?",claude-opus-5,ok,85,0,0,458,121,337,250,777,7.4152,end_turn,
34,7,4,¿Cuántas intervenciones quirúrgicas se han empezado desde el 6 de agosto de 2024?,claude-opus-5,ok,91,0,0,474,135,339,213,810,7.5774,end_turn,
35,7,5,¿Cuál es la cantidad de cirugías que han comenzado desde el 6 de agosto de 2024?,claude-opus-5,ok,90,0,0,447,123,324,224,736,7.3729,end_turn,
36,8,1,¿Cuántos pacientes han ingresado al quirófano para cirugía? Necesito este dato para la profilaxis,claude-opus-5,ok,93,0,0,645,121,524,203,1245,10.1375,end_turn,
37,8,2,¿Cuántas intervenciones quirúrgicas se han realizado en quirófano? Lo requiero para la profilaxis antibiótica,claude-opus-5,ok,100,0,0,1176,364,812,794,1929,17.5109,end_turn,
38,8,3,¿Cuál es el número de cirugías que han accedido al quirófano? Es para la profilaxis,claude-opus-5,ok,86,0,0,985,340,645,686,1502,15.1549,end_turn,
39,8,4,¿Cuántos pacientes operados han entrado a quirófano? Preciso esta información para la profilaxis,claude-opus-5,ok,89,0,0,732,197,535,249,1251,12.7327,end_turn,
40,8,5,¿Cuántas cirugías se han llevado a cabo en quirófano hasta ahora? Lo necesito para la profilaxis,claude-opus-5,ok,97,0,0,943,374,569,676,1421,17.5117,end_turn,
41,9,1,¿Cuántos pacientes nacidos a partir de 1975 tenemos registrados?,claude-opus-5,ok,83,0,0,398,101,297,253,607,9.4215,end_turn,
42,9,2,¿Cuál es el número de pacientes con fecha de nacimiento desde 1975 en adelante?,claude-opus-5,ok,87,0,0,413,106,307,173,618,7.7855,end_turn,
43,9,3,¿Cuántos pctes nacieron en 1975 o posterior?,claude-opus-5,ok,76,0,0,298,87,211,215,539,5.5298,end_turn,
44,9,4,¿Qué cantidad de pacientes tienen nacimiento desde el año 75 en adelante?,claude-opus-5,ok,86,0,0,481,120,361,264,809,6.5534,end_turn,
45,9,5,¿Cuántos pacientes están registrados con año de nacimiento 1975 o más reciente?,claude-opus-5,ok,85,0,0,486,116,370,244,762,6.9636,end_turn,
46,10,1,¿Cuántos pacientes nacidos a partir del 19/01/1975 tenemos?,claude-opus-5,ok,84,0,0,462,127,335,259,722,6.9626,end_turn,
47,10,2,¿Cuál es el número de pacientes con fecha de nacimiento desde el 19/01/1975?,claude-opus-5,ok,87,0,0,459,99,360,236,798,7.0631,end_turn,
48,10,3,¿Cuántos pacientes son posteriores al 19/01/1975 en su nacimiento?,claude-opus-5,ok,85,0,0,483,120,363,185,752,7.0662,end_turn,
49,10,4,Necesito saber cuántos pctes tienen fecha de nacimiento igual o posterior a 19/01/1975,claude-opus-5,ok,91,0,0,538,118,420,185,844,9.6252,end_turn,
50,10,5,¿Cuántos pacientes registrados nacieron desde el 19/01/1975 en adelante?,claude-opus-5,ok,86,0,0,362,101,261,204,557,5.7347,end_turn,
51,11,1,¿Cuántos antibiogramas contienen vancomicina?,claude-opus-5,ok,74,0,0,643,209,434,359,1053,9.9332,end_turn,
52,11,2,¿Cuál es el número de antibiogramas que incluyen vancomicina?,claude-opus-5,ok,79,0,0,624,221,403,233,986,8.8054,end_turn,
53,11,3,¿Cuántos antibiogramas se han realizado con vancomicina?,claude-opus-5,ok,77,0,0,510,132,378,242,900,8.4002,end_turn,
54,11,4,¿Cuántos resultados de antibiograma tenemos con vancomicina reportada?,claude-opus-5,ok,82,0,0,639,141,498,279,1073,10.1372,end_turn,
55,11,5,¿Cuántos antibiogramas muestran sensibilidad a vancomicina?,claude-opus-5,ok,81,0,0,496,82,414,198,973,8.4987,end_turn,
56,12,1,¿Cuál es la distribución por sexo de los pacientes nacidos desde el 19/01/1975?,claude-opus-5,ok,88,0,0,470,70,400,161,837,7.5775,end_turn,
57,12,2,¿Cuántos pacientes de sexo masculino y femenino nacieron a partir del 19/01/1975?,claude-opus-5,ok,90,0,0,567,92,475,256,1009,8.8065,end_turn,
58,12,3,Dame el número de pacientes por sexo con fecha de nacimiento desde el 19/01/1975,claude-opus-5,ok,86,0,0,579,118,461,190,896,8.397,end_turn,
59,12,4,¿Cuántos pctes hay desde el 19/01/1975 desglosados por sexo?,claude-opus-5,ok,84,0,0,813,144,669,252,1430,12.4929,end_turn,
60,12,5,Necesito contar los pacientes nacidos desde el 19/01/1975 diferenciados por sexo,claude-opus-5,ok,87,0,0,938,192,746,239,1421,11.6708,end_turn,
61,13,1,"¿Cuáles son los procedimientos realizados en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Requiero la clasificación por tipo.",claude-opus-5,ok,113,0,0,2099,412,1687,335,3770,31.7464,end_turn,
62,13,2,"Necesito conocer qué intervenciones se efectuaron en las especialidades de hepatología, gastroenterología y nefrología a partir de finales de agosto de 2024, desglosadas según su categoría.",claude-opus-5,ok,121,0,0,1008,201,807,321,1786,16.4307,end_turn,
63,13,3,"¿Me puedes mostrar los procedimientos llevados a cabo desde finales de agosto de 2024 en nefrología, hepatología y gastroenterología, organizados por tipo?",claude-opus-5,ok,115,0,0,1120,213,907,271,2079,14.5418,end_turn,
64,13,4,"Quiero obtener un desglose por tipo de los procedimientos ejecutados en gastroenterología, hepatología y nefrología desde finales de agosto de 2024.",claude-opus-5,ok,109,0,0,1391,212,1179,297,2608,21.6073,end_turn,
65,13,5,"¿Qué tipo de procedimientos se han practicado desde finales de agosto de 2024 en las áreas de nefrología, gastroenterología y hepatología? Necesito el detalle clasificado.",claude-opus-5,ok,120,0,0,1823,203,1620,264,3590,21.6071,end_turn,
66,14,1,requiero los antibiogramas que incluyen vancomicina,claude-opus-5,ok,72,0,0,1720,629,1091,851,2109,22.2215,end_turn,
67,14,2,dame los antibiogramas con vancomicina,claude-opus-5,ok,67,0,0,1259,238,1021,333,1949,18.6368,end_turn,
68,14,3,necesito consultar antibiogramas de vancomicina,claude-opus-5,ok,70,0,0,1760,311,1449,194,2949,33.746,end_turn,
69,14,4,quiero ver los antibiogramas que contienen vancomicina,claude-opus-5,ok,73,0,0,1305,559,746,698,1474,15.7693,end_turn,
70,14,5,búscame los antibiogramas donde aparece vancomicina,claude-opus-5,ok,72,0,0,1334,523,811,941,1646,19.0911,end_turn,
71,15,1,¿Cuál es el número total de episodios que hemos clasificado en grupos relacionados por diagnóstico?,claude-opus-5,ok,90,0,0,553,177,376,221,894,9.7276,end_turn,
72,15,2,¿Cuántos episodios se encuentran ya agrupados por diagnóstico en grupos relacionados?,claude-opus-5,ok,89,0,0,703,227,476,276,1122,11.2642,end_turn,
73,15,3,¿Cuántos episodios ya están categorizados en grupos relacionados según el diagnóstico?,claude-opus-5,ok,86,0,0,802,285,517,255,1146,12.8158,end_turn,
74,15,4,¿Cuál es la cantidad de episodios clasificados hasta ahora en grupos relacionados por diagnóstico?,claude-opus-5,ok,94,0,0,820,307,513,267,1161,13.519,end_turn,
75,15,5,¿Cuántos episodios contamos que estén organizados en grupos relacionados conforme al diagnóstico?,claude-opus-5,ok,90,0,0,1318,600,718,320,1591,18.4672,end_turn,
76,16,1,¿Cuál es el número total de pacientes únicos que tienen un DRG asignado?,claude-opus-5,ok,82,0,0,768,238,530,212,1079,10.847,end_turn,
77,16,2,¿Cuántos pacientes diferentes cuentan con un DRG registrado?,claude-opus-5,ok,80,0,0,481,104,377,233,813,8.6291,end_turn,
78,16,3,¿A cuántos pacientes distintos se les ha asignado un DRG?,claude-opus-5,ok,78,0,0,512,88,424,185,1000,6.9516,end_turn,
79,16,4,¿Cuál es la cantidad de pacientes con DRG asignado en nuestro sistema?,claude-opus-5,ok,85,0,0,644,124,520,231,1187,9.3529,end_turn,
80,16,5,¿De cuántos pacientes diferentes disponemos de un DRG asignado?,claude-opus-5,ok,80,0,0,578,186,392,257,830,7.9554,end_turn,
81,17,1,¿Cuál es el peso máximo de los grupos relacionados con el diagnóstico?,claude-opus-5,ok,83,0,0,1366,601,765,698,1667,19.327,end_turn,
82,17,2,¿Cuál es el peso máximo que presentan los grupos asociados al diagnóstico?,claude-opus-5,ok,84,0,0,1195,690,505,654,1136,17.5442,end_turn,
83,17,3,¿Cuál es el peso máximo de los grupos vinculados con el diagnóstico?,claude-opus-5,ok,83,0,0,1284,578,706,752,1642,17.3112,end_turn,
84,17,4,¿Cuál es el peso máximo entre los grupos relacionados con el diagnóstico?,claude-opus-5,ok,84,0,0,1047,413,634,266,1423,14.1328,end_turn,
85,17,5,¿Cuál es el peso máximo que tienen los grupos conectados con el diagnóstico?,claude-opus-5,ok,85,0,0,1355,602,753,736,1640,20.8665,end_turn,
86,18,1,¿Cuál es el número total de pacientes únicos que han sido intervenidos quirúrgicamente por apendicitis?,claude-opus-5,ok,94,0,0,886,47,839,156,1663,12.0306,end_turn,
87,18,2,¿Cuántos pacientes diferentes han recibido tratamiento quirúrgico para la apendicitis?,claude-opus-5,ok,90,0,0,707,237,470,336,1127,10.6655,end_turn,
88,18,3,¿A cuántos pacientes distintos se les ha realizado cirugía por apendicitis?,claude-opus-5,ok,84,0,0,618,173,445,266,965,9.5907,end_turn,
89,18,4,¿Cuál es la cantidad de pacientes diversos que han sido operados de apendicitis?,claude-opus-5,ok,85,0,0,858,206,652,329,1289,10.6458,end_turn,
90,18,5,¿En cuántos pacientes diferentes se ha llevado a cabo una intervención quirúrgica de apendicitis?,claude-opus-5,ok,94,0,0,612,256,356,245,860,9.5344,end_turn,
91,19,1,¿Cuál es el valor más bajo de hemoglobina glicada que registramos desde finales de noviembre de 2023?,claude-opus-5,ok,94,0,0,495,152,343,312,829,7.4126,end_turn,
92,19,2,¿Cuál ha sido la hemoglobina glicada mínima desde finales de noviembre de 2023?,claude-opus-5,ok,89,0,0,403,121,282,256,665,7.4578,end_turn,
93,19,3,"Desde finales de noviembre de 2023, ¿cuál es la hemoglobina glicada más baja que tenemos documentada?",claude-opus-5,ok,96,0,0,374,113,261,188,611,8.4992,end_turn,
94,19,4,¿Cuál es el valor más bajo de HbA1c que tenemos registrado desde finales de noviembre de 2023?,claude-opus-5,ok,94,0,0,508,119,389,284,925,6.841,end_turn,
95,19,5,"Desde finales de noviembre de 2023, ¿cuál ha sido el mínimo valor de hemoglobina glicada?",claude-opus-5,ok,95,0,0,345,100,245,241,610,6.6555,end_turn,
96,20,1,¿Cuál es el número total de problemas de salud que se encuentran registrados?,claude-opus-5,ok,79,0,0,409,187,222,284,589,6.8634,end_turn,
97,20,2,¿Cuántos problemas de salud se han documentado en total?,claude-opus-5,ok,73,0,0,357,146,211,226,552,6.2926,end_turn,
98,20,3,¿Cuál es la cantidad total de problemas de salud registrados?,claude-opus-5,ok,76,0,0,434,124,310,264,758,7.9721,end_turn,
99,20,4,"¿En total, cuántos problemas de salud hay anotados en el registro?",claude-opus-5,ok,77,0,0,299,69,230,128,578,5.8378,end_turn,
100,20,5,¿Cuántos problemas de salud están registrados en la base de datos?,claude-opus-5,ok,76,0,0,603,224,379,299,807,11.2561,end_turn,
101,21,1,¿Cuál es el número total de apendicectomías realizadas?,claude-opus-5,ok,74,0,0,439,118,321,224,801,6.2635,end_turn,
102,21,2,¿Cuántos procedimientos de apendicectomía se han llevado a cabo?,claude-opus-5,ok,81,0,0,817,217,600,336,1390,11.6739,end_turn,
103,21,3,¿De cuántas apendicectomías tenemos registro?,claude-opus-5,ok,72,0,0,600,192,408,287,975,10.0354,end_turn,
104,21,4,¿Cuál ha sido el volumen de apendicectomías efectuadas?,claude-opus-5,ok,79,0,0,748,256,492,315,1097,11.2664,end_turn,
105,21,5,¿Qué cantidad de apendicectomías se han practicado?,claude-opus-5,ok,74,0,0,700,233,467,296,1126,9.0896,end_turn,
106,22,1,¿Cuántos episodios diferentes de pacientes con problemas de salud registrados existen?,claude-opus-5,ok,84,0,0,496,107,389,202,949,8.0369,end_turn,
107,22,2,¿Cuál es el número total de episodios distintos de pacientes con problemas de salud que están registrados?,claude-opus-5,ok,87,0,0,413,107,306,214,748,6.7619,end_turn,
108,22,3,¿Cuántos episodios registrados hay de pacientes que presentan problemas de salud?,claude-opus-5,ok,83,0,0,472,104,368,168,900,6.6903,end_turn,
109,22,4,¿Qué cantidad de episodios diferentes se encuentran registrados en pacientes con problemas de salud?,claude-opus-5,ok,90,0,0,533,125,408,302,1032,10.0312,end_turn,
110,22,5,¿Cuántos episodios distintos registrados corresponden a pacientes con problemas de salud?,claude-opus-5,ok,85,0,0,554,99,455,171,1133,8.9842,end_turn,
111,23,1,"¿Cuántas prescripciones tienen una dosis de 1,6 o menos?",claude-opus-5,ok,81,0,0,362,88,274,213,610,5.8805,end_turn,
112,23,2,"¿Cuál es el número de prescripciones con dosis ≤ 1,6?",claude-opus-5,ok,80,0,0,413,164,249,213,587,6.7918,end_turn,
113,23,3,"¿Cuántos medicamentos se han prescrito con dosis de 1,6 o inferior?",claude-opus-5,ok,85,0,0,311,95,216,218,506,6.0169,end_turn,
114,23,4,"Dime cuántas prescripciones hay que tengan dosis menor o igual a 1,6",claude-opus-5,ok,83,0,0,338,96,242,214,559,6.6218,end_turn,
115,23,5,"¿Qué cantidad de prescripciones presentan una dosis de 1,6 como máximo?",claude-opus-5,ok,85,0,0,357,99,258,228,605,6.4606,end_turn,
116,24,1,¿Cuál es el número de cirugías realizadas desde finales de 2021 hasta noviembre del 2024?,claude-opus-5,ok,91,0,0,552,228,324,245,775,9.5185,end_turn,
117,24,2,¿Cuántos procedimientos quirúrgicos se han llevado a cabo entre finales de 2021 y noviembre del 2024?,claude-opus-5,ok,99,0,0,544,165,379,286,941,7.6564,end_turn,
118,24,3,¿Cuántas intervenciones quirúrgicas se ejecutaron desde finales de 2021 hasta noviembre del 2024?,claude-opus-5,ok,99,0,0,456,132,324,252,805,6.6477,end_turn,
119,24,4,¿Qué cantidad de cirugías fueron efectuadas entre finales de 2021 y noviembre del 2024?,claude-opus-5,ok,93,0,0,441,115,326,226,846,8.4454,end_turn,
120,24,5,¿Cuántos actos quirúrgicos se han realizado desde finales de 2021 hasta noviembre del 2024?,claude-opus-5,ok,94,0,0,436,110,326,248,810,8.6293,end_turn,
121,25,1,¿Cuál es el número de pacientes únicos que han presentado al menos un episodio de estancia corta?,claude-opus-5,ok,88,0,0,690,138,552,248,1234,9.5232,end_turn,
122,25,2,¿Cuántos pacientes diferentes han experimentado algún evento de estancia corta?,claude-opus-5,ok,83,0,0,575,188,387,244,807,8.4367,end_turn,
123,25,3,¿Cuál es la cantidad de pacientes distintos con algún registro de estancia corta?,claude-opus-5,ok,84,0,0,519,135,384,296,879,8.4454,end_turn,
124,25,4,¿Cuántos pacientes han tenido por lo menos un episodio catalogado como estancia corta?,claude-opus-5,ok,87,0,0,735,106,629,179,1373,11.1468,end_turn,
125,25,5,¿Cuál es el total de pacientes diferentes que han registrado alguna estancia corta?,claude-opus-5,ok,84,0,0,625,123,502,224,1115,9.5238,end_turn,
126,26,1,"¿Cuál es el número de prescripciones con dosis de 1,6 o menos, distribuidas según la pauta de administración?",claude-opus-5,ok,95,0,0,739,184,555,258,1208,11.345,end_turn,
127,26,2,"Necesito conocer las prescripciones cuya dosis sea 1,6 o inferior, clasificadas por pauta de administración",claude-opus-5,ok,95,0,0,858,202,656,262,1375,13.1085,end_turn,
128,26,3,"¿Cuántas prescripciones tienen dosis ≤ 1,6, con desglose por cada pauta de administración?",claude-opus-5,ok,93,0,0,429,102,327,153,747,7.0646,end_turn,
129,26,4,"Quiero ver el total de prescripciones con dosis de 1,6 o menos, agrupadas por pauta de administración",claude-opus-5,ok,92,0,0,1077,255,822,518,1692,13.5074,end_turn,
130,26,5,"¿Cuántas prescripciones hay con dosis menor o igual a 1,6, separadas por pauta de administración?",claude-opus-5,ok,92,0,0,729,158,571,337,1189,11.1246,end_turn,
131,27,1,¿Cuál es la dosis mínima prescrita en pacientes con dosis bajas?,claude-opus-5,ok,83,0,0,667,158,509,293,1077,9.0225,end_turn,
132,27,2,¿Qué dosis mínima se pauta a los pacientes en régimen de dosis bajas?,claude-opus-5,ok,85,0,0,761,212,549,312,1123,10.8861,end_turn,
133,27,3,¿Cuál es la dosis más baja pautada a pacientes?,claude-opus-5,ok,75,0,0,517,135,382,232,911,9.6276,end_turn,
134,27,4,¿Qué dosis mínima reciben los pacientes con pauta de dosis bajas?,claude-opus-5,ok,83,0,0,703,300,403,279,826,9.6214,end_turn,
135,27,5,¿Cuál es la dosis mínima indicada a pctes. con dosis bajas?,claude-opus-5,ok,82,0,0,570,116,454,170,976,7.3046,end_turn,
136,28,1,¿Cuántos pacientes tienen prescrito algo con una dosis de 1.6 o menos?,claude-opus-5,ok,87,0,0,421,98,323,201,745,6.237,end_turn,
137,28,2,¿Cuál es el número de pctes que tienen pautado algo con dosis ≤ 1.6?,claude-opus-5,ok,87,0,0,352,101,251,195,582,6.0516,end_turn,
138,28,3,¿Cuántos pacientes tienen algo indicado con dosis de 1.6 o inferior?,claude-opus-5,ok,86,0,0,343,105,238,215,541,6.2466,end_turn,
139,28,4,¿Qué cantidad de pctes tienen algo ordenado con dosis ≤ 1.6?,claude-opus-5,ok,87,0,0,490,146,344,209,760,7.4766,end_turn,
140,28,5,¿Cuántos pacientes tienen pautado algún fármaco con dosis de 1.6 o menos?,claude-opus-5,ok,89,0,0,413,123,290,261,690,6.4374,end_turn,
141,29,1,¿Cuál fue el número de episodios de urgencias registrados entre finales de abril del 2022 y mediados de enero del 2024?,claude-opus-5,ok,98,0,0,456,131,325,224,842,8.2936,end_turn,
142,29,2,¿Cuántos pacientes acudieron a urgencias desde finales de abril del 2022 hasta mediados de enero del 2024?,claude-opus-5,ok,98,0,0,518,109,409,187,1057,9.9315,end_turn,
143,29,3,¿Qué cantidad de atenciones en urgencias se produjeron entre finales de abril del 2022 y mediados de enero del 2024?,claude-opus-5,ok,100,0,0,557,150,407,249,967,9.4266,end_turn,
144,29,4,"Entre finales de abril del 2022 y mediados de enero del 2024, ¿cuántos episodios hubo en el servicio de urgencias?",claude-opus-5,ok,101,0,0,303,132,171,222,460,7.2604,end_turn,
145,29,5,¿Cuántos episodios de urgencias se registraron en el período comprendido entre finales de abril del 2022 y mediados de enero del 2024?,claude-opus-5,ok,102,0,0,663,114,549,218,1415,11.5397,end_turn,
146,30,1,¿Cuál es el número total de muestras de anatomía patológica?,claude-opus-5,ok,75,0,0,377,127,250,234,632,6.5555,end_turn,
147,30,2,¿Cuántas muestras en total se encuentran en anatomía patológica?,claude-opus-5,ok,78,0,0,412,93,319,210,836,7.1677,end_turn,
148,30,3,¿Cuál es la cantidad total de muestras de anatomía patológica?,claude-opus-5,ok,78,0,0,504,220,284,230,724,7.9879,end_turn,
149,30,4,¿Cuántas muestras de anatomía patológica hay en conjunto?,claude-opus-5,ok,78,0,0,687,293,394,214,915,10.9564,end_turn,
150,30,5,¿Cuál es el total de muestras de anatomía patológica disponibles?,claude-opus-5,ok,78,0,0,407,90,317,226,788,7.884,end_turn,
151,31,1,¿Cuál es el número de profesionales diferentes que han validado muestras de Anatomía Patológica?,claude-opus-5,ok,88,0,0,709,159,550,377,1277,12.0803,end_turn,
152,31,2,¿Cuántos profesionales únicos han realizado validaciones en muestras de Anatomía Patológica?,claude-opus-5,ok,89,0,0,666,131,535,213,1256,11.269,end_turn,
153,31,3,¿Qué cantidad de profesionales distintos han validado especímenes de Anatomía Patológica?,claude-opus-5,ok,87,0,0,697,155,542,327,1207,10.791,end_turn,
154,31,4,¿Cuántos profesionales han validado muestras de Anatomía Patológica en total?,claude-opus-5,ok,82,0,0,421,107,314,231,877,7.786,end_turn,
155,31,5,¿A cuántos profesionales diferentes se atribuyen validaciones de muestras de Anatomía Patológica?,claude-opus-5,ok,92,0,0,523,167,356,285,974,7.6794,end_turn,
156,32,1,¿Cuál es el número total de pruebas de Covid-19 realizadas en el departamento de microbiología?,claude-opus-5,ok,89,0,0,549,106,443,228,1089,10.2401,end_turn,
157,32,2,¿Cuántas pruebas totales para la detección de Covid-19 se han efectuado en microbiología?,claude-opus-5,ok,88,0,0,600,141,459,220,1092,8.0891,end_turn,
158,32,3,¿Qué cantidad de tests de Covid-19 se han hecho en total en el laboratorio de microbiología?,claude-opus-5,ok,91,0,0,527,100,427,241,1024,9.208,end_turn,
159,32,4,¿Cuántos análisis de detección de Covid-19 se han realizado en microbiología hasta ahora?,claude-opus-5,ok,89,0,0,549,116,433,296,1027,10.2142,end_turn,
160,32,5,¿Cuál ha sido el número total de pruebas diagnósticas de Covid-19 llevadas a cabo en microbiología?,claude-opus-5,ok,97,0,0,625,156,469,252,1092,12.6642,end_turn,
161,33,1,¿Cuál es el número de pacientes únicos a los que se les realizó detección de Covid-19 en microbiología?,claude-opus-5,ok,92,0,0,718,136,582,221,1327,11.4695,end_turn,
162,33,2,¿En cuántos pacientes diferentes se llevó a cabo la prueba de detección de Covid-19 desde el servicio de microbiología?,claude-opus-5,ok,101,0,0,464,114,350,231,921,7.1623,end_turn,
163,33,3,¿Cuántos pacientes distintos fueron sometidos a detección de Covid-19 en el laboratorio de microbiología?,claude-opus-5,ok,96,0,0,394,121,273,220,707,6.816,end_turn,
164,33,4,¿A qué cantidad de pacientes se les practicó la detección de Covid-19 en microbiología?,claude-opus-5,ok,87,0,0,424,120,304,240,795,5.8368,end_turn,
165,33,5,¿Cuántos pacientes individuales tienen registrada una detección de Covid-19 en microbiología?,claude-opus-5,ok,88,0,0,654,150,504,314,1150,8.6023,end_turn,
